Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Image Large,Star Image Small
52078,Kogan,KGNPRO26VBA,Australia,China,66.0,1854.0,LCD,0.747,0.0,0.747,83.5,2.5,2.842,309.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.2796311241,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
52078,Kogan,KGNPRO26VCA,Australia,China,66.0,1854.0,LCD,0.747,0.0,0.747,83.5,2.5,2.842,309.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.2796311241,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
52078,Kogan,KGNPRO26VDA,Australia,China,66.0,1854.0,LCD,0.747,0.0,0.747,83.5,2.5,2.842,309.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.2796311241,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
52073,Kogan,KGNPRO19VAA,Australia,China,48.3,1056.3,LCD,0.31,0.0,0.0,36.7,4.5,4.842,136.0,Superseded,2015-09-12,2013-10-23,,Unavailable,3.27902610059,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
52073,Kogan,KGNPRO19VBA,Australia,China,48.3,1056.3,LCD,0.31,0.0,0.0,36.7,4.5,4.842,136.0,Superseded,2015-09-12,2013-10-23,,Unavailable,3.27902610059,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
52073,Kogan,KGNPRO19VCA,Australia,China,48.3,1056.3,LCD,0.31,0.0,0.0,36.7,4.5,4.842,136.0,Superseded,2015-09-12,2013-10-23,,Unavailable,3.27902610059,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
52073,Kogan,KGNPRO19VDA,Australia,China,48.3,1056.3,LCD,0.31,0.0,0.0,36.7,4.5,4.842,136.0,Superseded,2015-09-12,2013-10-23,,Unavailable,3.27902610059,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
52069,Kogan,KGN1080PBD32VAA,Australia,China,88.0,3420.0,LCD,0.89,0.0,0.0,93.2,4.0,4.491,345.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.9290563562,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
52069,Kogan,KGN1080PBD32VBA,Australia,China,88.0,3420.0,LCD,0.89,0.0,0.0,93.2,4.0,4.491,345.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.9290563562,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
52069,Kogan,KGN1080PBD32VCA,Australia,China,88.0,3420.0,LCD,0.89,0.0,0.0,93.2,4.0,4.491,345.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.9290563562,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
